CMPD_CHEMBLID,MOLWEIGHT,mol,VALUE,ty,label,,
CHEMBL3899235,337.38,O=C1N(c2cc(Cc3nnc(O)c4c3CCCC4)ccc2)C(=O)CC1,2,KI,1,,
CHEMBL3980127,355.41,Fc1c(N2C(=O)CCC2C)cc(Cc2nnc(O)c3c2CCCC3)cc1,2,KI,1,,
CHEMBL3968312,355.41,Fc1c(N2C(=O)CCCC2)cc(Cc2nnc(O)c3c2CCCC3)cc1,2,KI,1,,
CHEMBL338923,283.29001,O=C(N)c1c2nc(-c3cc(O)c(OC)cc3)[nH]c2ccc1,2,KI,1,,
CHEMBL3765318,440.51999,Fc1ccc(C2C(c3ccc(CN4CCCC4)cc3)Nc3c4c(C(=O)NN=C24)ccc3)cc1,2.02,IC50,1,,
CHEMBL3764829,451.57001,O=C1NN=C2C(c3ccccc3)C(c3ccc(CN4CCN(C)CC4)cc3)Nc3c2c1ccc3,2.02,IC50,1,,
CHEMBL3764951,419.42001,Fc1cc2C(=O)NN=C3C(c4n(C)ncn4)C(c4ccc(NC(=O)C)cc4)Nc(c23)c1,2.0799999,IC50,1,,
CHEMBL592543,493.37,Clc1c(Cl)cc2C(=O)NC=C(Cc3cc(C(=O)N4CCN(C(=O)C(C)C)CC4)c(F)cc3)n12,2.0999999,IC50,1,,
CHEMBL3958755,492.53,Fc1c(C(=O)N2CCC(C(=O)c3ccc(F)cc3)CC2)cc(Cc2nnc(O)c3c2NCCC3)cc1,2.0999999,KI,1,,
CHEMBL3896377,481.95999,Clc1c(N2CCN(C(=O)c3c(F)ccc(Cc4nnc(O)c5c4NCCC5)c3)CC2)cccc1,2.0999999,KI,1,,
CHEMBL455590,217.27,O=C1Nc2n(C)nc(C)c2C2=C1CCCC2,2.2,IC50,1,,
CHEMBL1095606,292.34,O=C(N)c1c2nn(-c3cc4c(cc3)CCNC4)cc2ccc1,2.2,IC50,1,,
CHEMBL565881,303.32001,O=C(N)c1c2nc(-c3ccc(-c4[nH]ccn4)cc3)[nH]c2ccc1,2.2,EC50,1,,
CHEMBL3911036,399.42999,Fc1c(C(=O)N2CC(=O)N(C)CC2)cc(Cc2nnc(O)c3c2NCCC3)cc1,2.2,KI,1,,
CHEMBL3986414,491.53,Fc1c(C(=O)N2CCN(C(=O)c3cncnc3)CCC2)cc(Cc2nnc(O)c3c2NCCC3)cc1,2.2,KI,1,,
CHEMBL3911539,540.62,S(=O)(=O)(N1CCN(C(=O)c2c(F)ccc(Cc3nnc(O)c4c3CCCC4)c2)CC1)c1ccc(OC)cc1,2.2,KI,1,,
CHEMBL3765056,362.37,Fc1ccc(C2C(c3n(C)ncn3)C3=NNC(=O)c4c3c(N2)ccc4)cc1,2.29,IC50,1,,
CHEMBL590880,423.28,Clc1c(Cl)cc2C(=O)NC=C(Cc3cc(C(=O)N4CCNCC4)c(F)cc3)n12,2.3,IC50,1,,
CHEMBL3983859,312.29999,Fc1cc2[nH]c3c4c2c(C(O)=NN=C4CN(C(=O)C2CC2)C3)c1,2.3,IC50,1,,
CHEMBL3739650,454.41,FC(F)(F)c1n2c(nn1)CN(C(=O)c1cc(CC3=NNC(=O)c4c3cccc4)ccc1)CC2,2.3,IC50,1,,
CHEMBL3894247,496.57001,Fc1c(C(=O)N2CCN(C(=O)c3ncsc3)CCC2)cc(Cc2nnc(O)c3c2NCCC3)cc1,2.3,KI,1,,
CHEMBL3965502,489.54999,Fc1c(C(=O)N2[C@H](C)CN(C(=O)c3ccccc3)CC2)cc(Cc2nnc(O)c3c2NCCC3)cc1,2.3,KI,1,,
CHEMBL3949287,465.5,Fc1c(C(=O)N2CCN(c3cc(F)ccc3)CC2)cc(Cc2nnc(O)c3c2NCCC3)cc1,2.3,KI,1,,
CHEMBL3896875,370.38,Fc1c(N2C(=O)[C@@H](N)CC2=O)cc(Cc2nnc(O)c3c2CCCC3)cc1,2.3,KI,1,,
CHEMBL3765291,343.39001,O=C1NN=C2C(c3n(C)ccn3)C(c3ccccc3)Nc3c2c1ccc3,2.3499999,IC50,1,,
CHEMBL597314,509.63,Fc1c(C(=O)N2CCN(C(=O)C3(NCC4CC4)CCCC3)CC2)cc(CC=2C(C)=C(C)C(=O)NN=2)cc1,2.4000001,IC50,1,,
CHEMBL598751,528.37,Clc1c(Cl)cc2C(=O)NC=C(Cc3cc(C(=O)N4CCN(C(=O)c5ncccc5)CC4)c(F)cc3)n12,2.4000001,IC50,1,,
CHEMBL597116,530.40997,Clc1c(Cl)cc2C(=O)NC=C(Cc3cc(C(=O)N4CCN(S(=O)(=O)N(C)C)CC4)c(F)cc3)n12,2.4000001,IC50,1,,
CHEMBL1097260,320.39999,O=C(N)c1c2nn(-c3ccc([C@@H]4CNCCC4)cc3)cc2ccc1,2.4000001,IC50,1,,
CHEMBL3949072,540.59998,Fc1c(C(=O)N2CCN(C(=O)c3cnc4c(c3)cccc4)CCC2)cc(Cc2nnc(O)c3c2NCCC3)cc1,2.4000001,KI,1,,
CHEMBL3908724,490.54001,Fc1c(C(=O)N2CCN(C(=O)c3ccncc3)CCC2)cc(Cc2nnc(O)c3c2NCCC3)cc1,2.4000001,KI,1,,
CHEMBL3617774,380.42001,Fc1cc2[nH]c(-c3ccc(CNCCCC)cc3)c3C(=O)NNC(=O)c(c23)c1,2.4159999,IC50,1,,
CHEMBL3764422,414.48001,Fc1ccc(C2C(c3ccc(CN(C)C)cc3)Nc3c4c(C(=O)NN=C24)ccc3)cc1,2.48,IC50,1,,
CHEMBL606029,477.37,Clc1c(Cl)cc2C(=O)NC=C(Cc3cc(C(=O)N4CCC5(NCCC5)CC4)c(F)cc3)n12,2.5,IC50,1,,
CHEMBL590548,549.62,Fc1c(C(=O)N2CCN(C(=O)[C@@]3(Cc4ccc(F)cc4)NCCC3)CC2)cc(CC=2C(C)=C(C)C(=O)NN=2)cc1,2.5,IC50,1,,
CHEMBL597117,508.38,Clc1c(Cl)cc2C(=O)NC=C(Cc3cc(C(=O)N4CCN(C(=O)CN(C)C)CC4)c(F)cc3)n12,2.5,IC50,1,,
CHEMBL3965443,449.48999,Fc1c(C(=O)N2CCN(c3cncnc3)CC2)cc(Cc2nnc(O)c3c2NCCC3)cc1,2.5,KI,1,,
CHEMBL3935333,519.58002,Fc1c(C(=O)N2CCN(C(=O)OCc3ccccc3)CCC2)cc(Cc2nnc(O)c3c2NCCC3)cc1,2.5,KI,1,,
CHEMBL598145,398.48001,Fc1c(C(=O)N2CCC3(NCCC3)CC2)cc(CC=2C(C)=C(C)C(=O)NN=2)cc1,2.5999999,IC50,1,,
CHEMBL590327,465.35999,Clc1c(Cl)cc2C(=O)NC=C(Cc3cc(C(=O)N4CCC(N(C)C)CC4)c(F)cc3)n12,2.5999999,IC50,1,,
CHEMBL596933,437.29999,Clc1c(Cl)cc2C(=O)NC=C(Cc3cc(C(=O)N4CCNCCC4)c(F)cc3)n12,2.5999999,IC50,1,,
CHEMBL3763497,362.37,Fc1cc2C(=O)NN=C3C(c4n(C)ncn4)C(c4ccccc4)Nc(c23)c1,2.5999999,IC50,1,,
CHEMBL3970252,311.35001,O=C(C(N)(C)C)N1Cc2[nH]c3c4c(C(O)=NN=C(c24)C1)ccc3,2.5999999,IC50,1,,
CHEMBL3897575,490.54001,Fc1c(C(=O)N2CCN(C(=O)c3cnccc3)CCC2)cc(Cc2nnc(O)c3c2NCCC3)cc1,2.5999999,KI,1,,
CHEMBL3914521,493.54001,Fc1c(C(=O)N(C)C2CCN(C(=O)c3c[nH]nc3)CC2)cc(Cc2nnc(O)c3c2NCCC3)cc1,2.5999999,KI,1,,
CHEMBL3765611,432.47,Fc1cc2C(=O)NN=C3C(c4ccc(F)cc4)C(c4ccc(CN(C)C)cc4)Nc(c23)c1,2.6300001,IC50,1,,
CHEMBL596702,509.63,Fc1c(C(=O)N2CCN(C(=O)C3(N4CCCC4)CCCC3)CC2)cc(CC=2C(C)=C(C)C(=O)NN=2)cc1,2.7,IC50,1,,
CHEMBL597313,469.56,Fc1c(C(=O)N2CCN(C(=O)C3(NC)CCCC3)CC2)cc(CC=2C(C)=C(C)C(=O)NN=2)cc1,2.7,IC50,1,,
CHEMBL605760,441.51001,Fc1c(C(=O)N2CCN(C(=O)[C@@H]3NCCC3)CC2)cc(CC=2C(C)=C(C)C(=O)NN=2)cc1,2.7,IC50,1,,
CHEMBL3914571,412.45999,Fc1c(C(=O)N2CCC(C(O)=N)CC2)cc(Cc2nnc(O)c3c2CCCC3)cc1,2.7,KI,1,,
CHEMBL3973251,543.59998,Fc1c(C(=O)N2CCN(C(=O)c3cc4[nH]c(C)nc4cc3)CCC2)cc(Cc2nnc(O)c3c2NCCC3)cc1,2.7,KI,1,,
CHEMBL3983389,469.56,Fc1c(C(=O)N(CCN=C(O)N2CCCC2)CC)cc(Cc2nnc(O)c3c2CCCC3)cc1,2.7,KI,1,,
CHEMBL3764995,344.38,O=C1NN=C2C(c3n(C)cnn3)C(c3ccccc3)Nc3c2c1ccc3,2.76,IC50,1,,
CHEMBL598138,456.51999,Fc1c(C(=O)N2CCN(C(=O)C3(C)OCCC3)CC2)cc(CC=2C(C)=C(C)C(=O)NN=2)cc1,2.8,IC50,1,,
CHEMBL604040,500.35999,Clc1c(Cl)cc2C(=O)NC=C(Cc3cc(C(=O)N4CCN(c5ncccc5)CC4)c(F)cc3)n12,2.8,IC50,1,,
CHEMBL3900920,485.56,Fc1c(C(=O)N2CCC(N=C(OC(C)(C)C)O)CC2)cc(Cc2nnc(O)c3c2NCCC3)cc1,2.8,KI,1,,
CHEMBL3972264,490.54001,Fc1c(C(=O)N2CCN(C(=O)c3ncccc3)CCC2)cc(Cc2nnc(O)c3c2NCCC3)cc1,2.8,KI,1,,
CHEMBL3979927,477.54001,Fc1c(C(=O)N2CCN(c3c(OC)cccc3)CC2)cc(Cc2nnc(O)c3c2NCCC3)cc1,2.8,KI,1,,
CHEMBL3763705,366.35999,Fc1cc2C(=O)NN=C3C(c4n(C)ncn4)C(c4n(C)ncc4)Nc(c23)c1,2.8800001,IC50,1,,
CHEMBL3617775,320.35001,O=C1NNC(=O)c2c3c([nH]c2)cc(-c2ccc(CNC)cc2)cc13,2.9519999,IC50,1,,
CHEMBL3735519,626.42999,Ic1ccc(OCC(=O)N2CCN(C(=O)c3c(F)ccc(CC4=NNC(=O)c5c4cccc5)c3)CC2)cc1,3,IC50,1,,
CHEMBL523686,444.47,Fc1c(C(=O)N2CCN(c3ncccn3)CC2)cc(CC2=NNC(=O)c3c2cccc3)cc1,3,IC50,1,,
CHEMBL1935262,376.37,O=C(O)CCC(=O)c1cc2c3c([nH]c2cc1)c1c(c2C(=O)NC(=O)c32)CCC1,3,IC50,1,,
CHEMBL481511,404.89999,Clc1c2N=C(CCCN3CC=C(c4ccc(C#N)cc4)CC3)NC(=O)c2ccc1,3,IC50,1,,
CHEMBL1089124,338.39001,Fc1c(-c2[nH]c3c(c(C(=O)N)ccc3)n2)ccc([C@@H]2NCCCC2)c1,3,EC50,1,,
CHEMBL479778,260.34,O=C(N)c1c2nc(C(NCCC)(C)C)[nH]c2ccc1,3,EC50,1,,
CHEMBL452800,286.38,O=C(N)c1c2[nH]c(C3CCN(CCC)CC3)nc2ccc1,3,EC50,1,,
CHEMBL506516,272.35001,O=C(N)c1c2nc(C3(C)CN(C(C)C)C3)[nH]c2ccc1,3,EC50,1,,
CHEMBL521880,244.3,O=C(N)c1c2nc(C3(C)NCCC3)[nH]c2ccc1,3,EC50,1,,
CHEMBL3900192,472.56,Fc1c(C(=O)N(CCN=C(OC(C)(C)C)O)CC)cc(Cc2nnc(O)c3c2CCCC3)cc1,3,KI,1,,
CHEMBL3925288,373.38,Fc1c(N=C(O)CCC(=O)O)cc(Cc2nnc(O)c3c2CCCC3)cc1,3,KI,1,,
CHEMBL3910314,444.54001,OC(=Nc1cc(Cc2nnc(O)c3c2CCCC3)ccc1)CCCC(O)=Nc1ccccc1,3,KI,1,,
CHEMBL3984680,508.98001,Clc1cc(C(=O)C2CCN(C(=O)c3c(F)ccc(Cc4nnc(O)c5c4NCCC5)c3)CC2)ccc1,3,KI,1,,
CHEMBL3950585,468.57999,Fc1c(C(=O)N2CCC(N3CCN(C)CC3)CC2)cc(Cc2nnc(O)c3c2NCCC3)cc1,3,KI,1,,
CHEMBL3943233,412.45999,Fc1c(C(=O)N2CC(C(O)=N)CCC2)cc(Cc2nnc(O)c3c2CCCC3)cc1,3,KI,1,,
CHEMBL3917313,386.42999,Fc1c(C(=O)N2CCC(O)CC2)cc(Cc2nnc(O)c3c2NCCC3)cc1,3,KI,1,,
CHEMBL3922478,447.5,O=C(N1CCN(C(=O)c2cc(Cc3nnc(O)c4c3CCCC4)ccc2)CC1)c1oncc1,3,KI,1,,
CHEMBL3936400,486.57001,Fc1c(C(=O)N2CCN(C(=O)[C@H]3NCSC3)CC2)cc(Cc2nnc(O)c3c2NCCC3)cc1,3,KI,1,,
CHEMBL3951203,491.57001,Fc1c(C(=O)N2CCN(CCOc3ccccc3)CC2)cc(Cc2nnc(O)c3c2NCCC3)cc1,3,KI,1,,
CHEMBL3907837,446.53,Fc1c(C(=O)N2CCN(c3ccccc3)CC2)cc(Cc2nnc(O)c3c2CCCC3)cc1,3,KI,1,,
CHEMBL3939380,428.54001,O=C(N1CCN(c2ccccc2)CC1)c1cc(Cc2nnc(O)c3c2CCCC3)ccc1,3,KI,1,,
CHEMBL3978197,476.54999,Fc1c(C(=O)N2CCN(c3ccc(OC)cc3)CC2)cc(Cc2nnc(O)c3c2CCCC3)cc1,3,KI,1,,
CHEMBL3966619,515.51001,FC(F)(F)c1cc(N2CCN(C(=O)c3c(F)ccc(Cc4nnc(O)c5c4NCCC5)c3)CC2)ccc1,3,KI,1,,
CHEMBL3911333,429.51999,O=C(N1CCN(c2ncccc2)CC1)c1cc(Cc2nnc(O)c3c2CCCC3)ccc1,3,KI,1,,
CHEMBL3959527,394.48001,O=C(C)N1CCN(C(=O)c2cc(Cc3nnc(O)c4c3CCCC4)ccc2)CC1,3,KI,1,,
CHEMBL3972582,399.47,Fc1c(C(=O)N2CCN(C)CCC2)cc(Cc2nnc(O)c3c2NCCC3)cc1,3,KI,1,,
CHEMBL3901005,504.57001,Fc1c(C(=O)N(C)C2CCN(C(=O)c3ncccc3)CC2)cc(Cc2nnc(O)c3c2NCCC3)cc1,3,KI,1,,
CHEMBL3908235,377.44,Fc1c(N2S(=O)(=O)CCC2)cc(Cc2nnc(O)c3c2CCCC3)cc1,3,KI,1,,
CHEMBL131891,271.70999,Clc1ccc(-c2[nH]c3c(c(C(=O)N)ccc3)n2)cc1,3,KI,1,,
CHEMBL3763674,426.5,Fc1ccc(C2C(c3ccc(CN4CCC4)cc3)Nc3c4c(C(=O)NN=C24)ccc3)cc1,3.0899999,IC50,1,,
CHEMBL591589,441.51001,Fc1c(C(=O)N2CCN(C(=O)[C@]3(C)NCC3)CC2)cc(CC=2C(C)=C(C)C(=O)NN=2)cc1,3.0999999,IC50,1,,
CHEMBL603457,517.34998,Clc1c(Cl)cc2C(=O)NC=C(Cc3cc(C(=O)N4CCN(C(=O)c5[nH]ccn5)CC4)c(F)cc3)n12,3.0999999,IC50,1,,
CHEMBL589257,501.35001,Clc1c(Cl)cc2C(=O)NC=C(Cc3cc(C(=O)N4CCN(c5ncccn5)CC4)c(F)cc3)n12,3.0999999,IC50,1,,
CHEMBL1098297,306.37,O=C(N)c1c2nn(-c3ccc(C4NCCC4)cc3)cc2ccc1,3.0999999,IC50,1,,
CHEMBL598957,495.60001,Fc1c(C(=O)N2CCN(C(=O)C3(NCC4CC4)CCC3)CC2)cc(CC=2C(C)=C(C)C(=O)NN=2)cc1,3.2,IC50,1,,
CHEMBL605284,479.34,Clc1c(Cl)cc2C(=O)NC=C(Cc3cc(C(=O)N4CCN(C(=O)CC)CC4)c(F)cc3)n12,3.2,IC50,1,,
CHEMBL3764670,414.48001,Fc1cc2C(=O)NN=C3C(c4ccccc4)C(c4ccc(CN(C)C)cc4)Nc(c23)c1,3.29,IC50,1,,
CHEMBL590882,531.63,Fc1c(C(=O)N2CCN(C(=O)C3(Cc4ccccc4)NCCC3)CC2)cc(CC=2C(C)=C(C)C(=O)NN=2)cc1,3.3,IC50,1,,
CHEMBL3735979,596.40002,Ic1ccc(C(=O)N2CCN(C(=O)c3c(F)ccc(CC4=NNC(=O)c5c4cccc5)c3)CC2)cc1,3.3,IC50,1,,
CHEMBL3922789,294.31,O=C(N1Cc2[nH]c3c4c(C(O)=NN=C(c24)C1)ccc3)C1CC1,3.3,IC50,1,,
CHEMBL3925115,285.32001,Fc1cc2[nH]c3c4c2c(C(O)=NN=C4CC(C(C)C)C3)c1,3.3,IC50,1,,
CHEMBL2058927,449.48999,Fc1c(C(=O)N2CCN(c3nccnc3)CC2)cc(CC2=NNC(=O)C3=C2NCCC3)cc1,3.3,EC50,1,,
CHEMBL380648,380.42001,Fc1c(C(=O)N2CCNCCC2)cc(CC2=NNC(=O)c3c2cccc3)cc1,3.4000001,IC50,1,,
CHEMBL605844,523.65002,Fc1c(C(=O)N2CCN(C(=O)C3(NCC4CC4)CCCCC3)CC2)cc(CC=2C(C)=C(C)C(=O)NN=2)cc1,3.5,IC50,1,,
CHEMBL3905429,317.32001,Fc1c(C(=O)OC)cc(Cc2nnc(O)c3c2NCCC3)cc1,3.5,KI,1,,
CHEMBL3617773,366.39999,Fc1cc2[nH]c(-c3ccc(CNCCC)cc3)c3C(=O)NNC(=O)c(c23)c1,3.5009999,IC50,1,,
CHEMBL592486,549.62,Fc1c(C(=O)N2CCN(C(=O)C3(Cc4ccc(F)cc4)NCCC3)CC2)cc(CC=2C(C)=C(C)C(=O)NN=2)cc1,3.5999999,IC50,1,,
CHEMBL599803,441.51001,Fc1c(C(=O)N2CCN(C(=O)C3(NC)CC3)CC2)cc(CC=2C(C)=C(C)C(=O)NN=2)cc1,3.5999999,IC50,1,,
CHEMBL3763243,408.51001,O=C1NN=C2C(c3ccccc3)C(c3ccc(CN4CCC4)cc3)Nc3c2c1ccc3,3.6300001,IC50,1,,
CHEMBL3765275,396.48999,O=C1NN=C2C(c3cc(CN(C)C)ccc3)C(c3ccccc3)Nc3c2c1ccc3,3.6500001,IC50,1,,
CHEMBL598544,519.40002,Clc1c(Cl)cc2C(=O)NC=C(Cc3cc(C(=O)N4CCN(C(=O)C5CCCC5)CC4)c(F)cc3)n12,3.7,IC50,1,,
CHEMBL599802,443.51999,Fc1c(C(=O)N2CCN(C(=O)C(NC)(C)C)CC2)cc(CC=2C(C)=C(C)C(=O)NN=2)cc1,3.7,IC50,1,,
CHEMBL1094960,294.35999,O=C(N)c1c2nn(-c3ccc(C(NC)C)cc3)cc2ccc1,3.7,IC50,1,,
CHEMBL569195,305.29999,O=C(N)c1c2nc(-c3ccc(-c4ocnn4)cc3)[nH]c2ccc1,3.7,EC50,1,,
CHEMBL592230,469.56,Fc1c(C(=O)N2CCN(C(=O)C3(CC)NCCC3)CC2)cc(CC=2C(C)=C(C)C(=O)NN=2)cc1,3.8,IC50,1,,
CHEMBL370838,365.35999,Fc1c(N2C(=O)C(C)CC2=O)cc(CC2=NNC(=O)c3c2cccc3)cc1,3.8,IC50,1,,
CHEMBL3905389,300.34,Fc1cc2[nH]c3c4c2c(C(O)=NN=C4CN(CCCC)C3)c1,3.8,IC50,1,,
CHEMBL361447,305.38,O=C1NCCn2c(-c3ccc(CNC)cc3)cc3c2c1ccc3,3.8,KI,1,,
CHEMBL598752,531.63,Fc1c(C(=O)N2CCN(C(=O)C3(Nc4ccccc4)CCCC3)CC2)cc(CC=2C(C)=C(C)C(=O)NN=2)cc1,3.9000001,IC50,1,,
CHEMBL598350,441.51001,Fc1c(C(=O)N2CCN(C(=O)C3CNCC3)CC2)cc(CC=2C(C)=C(C)C(=O)NN=2)cc1,3.9000001,IC50,1,,
CHEMBL3736047,596.40002,Ic1cc(C(=O)N2CCN(C(=O)c3c(F)ccc(CC4=NNC(=O)c5c4cccc5)c3)CC2)ccc1,3.9000001,IC50,1,,
CHEMBL3765472,387.38,Fc1cc2C(=O)NN=C3C(c4n(C)ncn4)C(c4ccc(C#N)cc4)Nc(c23)c1,3.9000001,IC50,1,,
CHEMBL610165,285.35001,O=C(N1C2c3c(C(=O)NC2)cccc3CC1)[C@H]1NCCC1,4,IC50,1,,
CHEMBL596168,292.34,O=C(N1C2c3c(C(=O)NC2)cccc3CC1)c1ccccc1,4,IC50,1,,
CHEMBL503239,420.48999,Fc1c(C(=O)N2CCN(CC3CC3)CC2)cc(CC2=NNC(=O)c3c2cccc3)cc1,4,IC50,1,,
CHEMBL599595,437.29999,Clc1n2C(Cc3cc(C(=O)N4CCNCCC4)c(F)cc3)=CNC(=O)c2c(Cl)c1,4,IC50,1,,
CHEMBL592960,371.35001,Fc1c(NC(=O)C2CNC2)ccc(-n2nc3c(C(=O)N)cc(F)cc3c2)c1,4,IC50,1,,
CHEMBL593828,310.35999,O=C(N)c1c2nn(-c3cc(OC)c(CNC)cc3)cc2ccc1,4,IC50,1,,
CHEMBL498008,352.41,Fc1c(CN2CC(C)(c3[nH]c4c(c(C(=O)N)ccc4)n3)CC2)cccc1,4,EC50,1,,
CHEMBL479780,286.38,O=C(N)c1c2nc(C(NC3CCCC3)(C)C)[nH]c2ccc1,4,EC50,1,,
CHEMBL1090582,320.39999,O=C(N)c1c2nc(-c3ccc(C4CN(C)CC4)cc3)[nH]c2ccc1,4,EC50,1,,
CHEMBL450698,272.35001,O=C(N)c1c2nc(C3CN(C(C)C)CC3)[nH]c2ccc1,4,EC50,1,,
CHEMBL3913270,425.48999,OC(=Nc1cc(Cc2nnc(O)c3c2CCCC3)ccc1)c1c(O)c2c(cc1)cccc2,4,KI,1,,
CHEMBL3915702,415.48999,O=C(CCC(O)=Nc1cc(Cc2nnc(O)c3c2CCCC3)ccc1)c1ccccc1,4,KI,1,,
CHEMBL3899070,490.54001,Fc1c(C(O)=NC2CCN(C(=O)c3ncccc3)CC2)cc(Cc2nnc(O)c3c2NCCC3)cc1,4,KI,1,,
CHEMBL3911509,440.51999,Fc1c(C(=O)N2CC(N(C(=O)C)CC)CC2)cc(Cc2nnc(O)c3c2CCCC3)cc1,4,KI,1,,
CHEMBL3960351,492.56,Fc1c(C(=O)N2CCN(C(=O)c3n(C)cnc3)CCC2)cc(Cc2nnc(O)c3c2CCCC3)cc1,4,KI,1,,
CHEMBL3890212,483.59,Fc1c(C(=O)N2CCN(CCN3CCOCC3)CC2)cc(Cc2nnc(O)c3c2CCCC3)cc1,4,KI,1,,
CHEMBL3945292,484.57999,Fc1c(C(=O)N2CCN(CCN3CCOCC3)CC2)cc(Cc2nnc(O)c3c2NCCC3)cc1,4,KI,1,,
CHEMBL3911328,446.53,Fc1c(N2CCN(C(=O)c3cc(Cc4nnc(O)c5c4CCCC5)ccc3)CC2)cccc1,4,KI,1,,
CHEMBL3962134,464.51999,Fc1c(C(=O)N2CCN(c3ccc(F)cc3)CC2)cc(Cc2nnc(O)c3c2CCCC3)cc1,4,KI,1,,
CHEMBL3928128,441.54999,Fc1c(C(=O)N2CCN(CCN(C)C)CC2)cc(Cc2nnc(O)c3c2CCCC3)cc1,4,KI,1,,
CHEMBL3948205,380.45001,O=C(N1CCN(C=O)CC1)c1cc(Cc2nnc(O)c3c2CCCC3)ccc1,4,KI,1,,
CHEMBL3906970,415.47,Fc1c(C(=O)N2CCN(CCO)CC2)cc(Cc2nnc(O)c3c2NCCC3)cc1,4,KI,1,,
CHEMBL3974615,504.57001,Fc1c(C(=O)N(C)C2CCN(C(=O)c3ccncc3)CC2)cc(Cc2nnc(O)c3c2NCCC3)cc1,4,KI,1,,
CHEMBL3984349,510.60001,Fc1c(C(=O)N(C)C2CCN(C(=O)c3ncsc3)CC2)cc(Cc2nnc(O)c3c2NCCC3)cc1,4,KI,1,,
CHEMBL3904816,493.54001,Fc1c(C(=O)N(C)C2CCN(C(=O)c3occc3)CC2)cc(Cc2nnc(O)c3c2NCCC3)cc1,4,KI,1,,
CHEMBL3972527,518.59003,Fc1c(C(=O)N2CCN(C(=O)OCc3ccccc3)CCC2)cc(Cc2nnc(O)c3c2CCCC3)cc1,4,KI,1,,
CHEMBL3909998,383.42001,Fc1c(N2C(=O)C(C)(C)CC2=O)cc(Cc2nnc(O)c3c2CCCC3)cc1,4,KI,1,,
CHEMBL335993,262.26999,O=C(N)c1c2nc(-c3ccc(C#N)cc3)[nH]c2ccc1,4,KI,1,,
CHEMBL3763844,422.53,O=C1NN=C2C(c3ccccc3)C(c3ccc(CN4CCCC4)cc3)Nc3c2c1ccc3,4.02,IC50,1,,
CHEMBL370217,365.35999,Fc1c(N2C(=O)CCCC2=O)cc(CC2=NNC(=O)c3c2cccc3)cc1,4.0999999,IC50,1,,
CHEMBL63211,263.29999,O=C1NCCn2c(-c3ccccc3)nc3c2c1ccc3,4.0999999,KI,1,,
CHEMBL592487,549.62,Fc1c(C(=O)N2CCN(C(=O)[C@]3(Cc4ccc(F)cc4)NCCC3)CC2)cc(CC=2C(C)=C(C)C(=O)NN=2)cc1,4.1999998,IC50,1,,
CHEMBL3981249,540.59998,Fc1c(C(=O)N2CCN(C(=O)c3nc4c(cc3)cccc4)CCC2)cc(Cc2nnc(O)c3c2NCCC3)cc1,4.1999998,KI,1,,
CHEMBL598356,412.51001,Fc1c(C(=O)N2CCC3(N(C)CCC3)CC2)cc(CC=2C(C)=C(C)C(=O)NN=2)cc1,4.5,IC50,1,,
CHEMBL3917078,286.31,Fc1cc2[nH]c3c4c2c(C(O)=NN=C4CN(CCC)C3)c1,4.5,IC50,1,,
CHEMBL506871,244.3,O=C(N)c1c2[nH]c([C@]3(C)NCCC3)nc2ccc1,4.73,IC50,1,,
CHEMBL1096642,320.39999,O=C(N)c1c2nn(-c3ccc(CN4CCCC4)cc3)cc2ccc1,4.8000002,IC50,1,,
CHEMBL3893294,253.31,Oc1nnc2c3c1cccc3NC1=C2CCCCC1,4.9000001,IC50,1,,
CHEMBL303843,313.35999,O=C1NCCn2c(-c3c4c(ccc3)cccc4)nc3c2c1ccc3,4.9000001,KI,1,,
CHEMBL480704,496.57001,O=C(C(Oc1ccccc1)C)N1CCN(C(=O)c2cc(CC3=NNC(=O)c4c3cccc4)ccc2)CC1,5,IC50,1,,
CHEMBL594976,340.81,Clc1ccc(CC(=O)N2C3c4c(C(=O)NC3)cccc4CC2)cc1,5,IC50,1,,
CHEMBL204348,462.57001,Fc1c(C(=O)N2CCN(C3CCCCC3)CCC2)cc(Cc2nnc(O)c3c2cccc3)cc1,5,IC50,1,,
CHEMBL203967,434.51999,Fc1c(C(=O)N2CCN(CC3CC3)CCC2)cc(Cc2nnc(O)c3c2cccc3)cc1,5,IC50,1,,
CHEMBL494929,442.48999,Fc1c(C(=O)N2CCN(c3ccccc3)CC2)cc(CC2=NNC(=O)c3c2cccc3)cc1,5,IC50,1,,
CHEMBL493045,366.39999,Fc1c(C(=O)N2CCNCC2)cc(CC2=NNC(=O)c3c2cccc3)cc1,5,IC50,1,,
CHEMBL493693,422.5,Fc1c(C(=O)N2CCN(CCCC)CC2)cc(CC2=NNC(=O)c3c2cccc3)cc1,5,IC50,1,,
CHEMBL596720,451.32999,Clc1c(Cl)cc2C(=O)NC=C(Cc3cc(C(=O)N4CCN(C)CCC4)c(F)cc3)n12,5,IC50,1,,
CHEMBL204809,422.5,Fc1c(C(=O)N2CCN(CCC)CCC2)cc(Cc2nnc(O)c3c2cccc3)cc1,5,IC50,1,,
CHEMBL3928827,402.42999,Fc1c(C(=O)N2Cc3n(ccc3)CC2)cc(Cc2nnc(O)c3c2cccc3)cc1,5,IC50,1,,
